oid,x,y,target
ZTF18achsxtw,0.5641891,0.391672,RRL
ZTF18aaxaqdq,0.3877325,0.19127311,RRL
ZTF18abxikaa,0.22184485,0.0018767249,E
ZTF18abfhkcg,0.8197434,0.034133945,LPV
ZTF18aawvavj,0.9851408,0.2058085,LPV
ZTF17aabwtnj,0.199615,0.36714154,RRL
ZTF17aadrkho,0.27971122,0.31406388,E
ZTF18aagxtxq,0.076617755,0.00023670748,E
ZTF18abyydtx,0.7649955,0.0019313027,LPV
ZTF18abikovv,0.90970796,0.06829746,LPV
ZTF18abcwctb,0.14616981,0.3016415,E
ZTF17aabuldy,0.15092793,0.45440614,E
ZTF18aagrcdd,0.18843618,0.21654369,RRL
ZTF18aaimwio,0.19099362,0.335182,E
ZTF17aaakivx,0.49549234,0.39406174,RRL
ZTF18aajuxqg,0.50398165,0.51703274,RRL
ZTF17aabdglt,0.17988542,0.1815865,CEP
ZTF17aabdibg,0.16267644,0.13103306,E
ZTF18absread,0.11285896,0.093062416,E
ZTF18aaasgiu,0.11344746,0.21232364,E
ZTF18aacdipf,0.8725221,0.29304308,RRL
ZTF18aceipag,0.11858565,0.1405391,E
ZTF18acammsh,0.5442081,0.27876255,RRL
ZTF17aadsoog,0.39343786,0.63233006,E
ZTF18aawvdhh,0.27783948,0.53874195,E
ZTF18aaavsvc,0.29022077,0.35063466,E
ZTF17aacqbnt,0.550503,0.5134934,RRL
ZTF17aadqexw,0.5278279,0.41279855,RRL
ZTF18abmspxg,0.29625776,0.13918652,RRL
ZTF18aaaepqz,0.3091607,0.53979975,E
ZTF18aabgnql,0.8805583,0.13769558,LPV
ZTF18acrugaj,0.8588777,0.0027757038,LPV
ZTF18abzqxpe,0.43736666,0.14393839,RRL
ZTF18aamkbtt,0.12964737,0.2646826,E
ZTF18aaiyskb,0.51418275,0.54433686,RRL
ZTF18aakgzuh,0.20009457,0.007464232,E
ZTF19aaspwhd,0.24506411,0.1631425,E
ZTF18abwkuxl,0.042452175,0.05464844,Periodic-Other
ZTF18abznqba,0.27727625,0.18782823,RRL
ZTF17aadpjlu,0.1971469,0.3930479,E
ZTF18abwjzou,0.16027778,0.2702837,RRL
ZTF19aaaphag,0.32734755,0.32404318,E
ZTF18aaafbrr,0.16431868,0.21924795,RRL
ZTF18abudwmp,0.1667475,0.12346603,E
ZTF19abbxqsk,0.08403597,0.14183456,E
ZTF18aazwbwx,0.26210093,0.01034568,RRL
ZTF18abrztfj,0.9461402,0.19952634,LPV
ZTF18aajrdae,0.054265246,0.039462533,Periodic-Other
ZTF18aajwrel,0.054455735,0.11397649,E
ZTF17aaagvzh,0.48774233,0.5131062,RRL
ZTF18abewfaj,0.14725468,0.11580945,RRL
ZTF18aczenlg,0.39126283,0.17312932,RRL
ZTF18aaacmzz,0.1791156,0.45833492,E
ZTF18abnclgq,0.17413796,0.17929976,Periodic-Other
ZTF18abymyyo,0.46495983,0.18189265,RRL
ZTF17aaansfn,0.32038096,0.3449215,RRL
ZTF18abaaluh,0.26609075,0.45853198,RRL
ZTF19acaipgc,0.1383947,0.1842638,E
ZTF18aabhxkb,0.13676459,0.27425385,E
ZTF18abajxkh,0.22934261,0.21058166,E
ZTF17aaabnsi,0.25480726,0.22088698,E
ZTF17aabrixz,0.31083697,0.43980208,E
ZTF18achcytr,0.061374135,0.09653725,E
ZTF19aateuds,0.18795167,0.13505037,E
ZTF18acrvbck,0.3180861,0.13313131,E
ZTF18abndgwi,0.22840917,0.017325325,E
ZTF17aabulej,0.47587612,0.4069747,RRL
ZTF18abgdfhh,0.31868297,0.13601981,RRL
ZTF18abcoxyd,0.9927007,0.30833122,LPV
ZTF19aamwqwo,0.22219624,0.22238876,E
ZTF18aazwncg,0.21008334,0.3813405,E
ZTF17aacngho,0.9877295,0.016459914,LPV
ZTF19aaydqcg,0.4071264,0.14489718,RRL
ZTF18abcyzzn,0.7803835,0.0483865,LPV
ZTF18abdlcag,0.30845618,0.16310358,RRL
ZTF18abnyhdj,0.25033283,0.30913436,RRL
ZTF18abgddsw,0.3257824,0.1295919,RRL
ZTF19aaljekf,0.32283565,0.15539743,RRL
ZTF18acrdlht,0.3376653,0.3684512,E
ZTF18aammfrf,0.5095985,0.5150747,RRL
ZTF17aabxidu,0.41683435,0.118398935,E
ZTF18abmdsct,0.21723405,0.16495426,RRL
ZTF18adakwbe,0.30324024,0.37484527,RRL
ZTF17aadetcw,0.27015397,0.58479375,E
ZTF18accgnct,0.2444697,0.19637156,RRL
ZTF18abgitjv,0.07783818,0.10415289,E
ZTF18abgddpl,0.33029765,0.16769584,RRL
ZTF18accpmyt,0.109458,0.1324422,E
ZTF18aavllfk,0.9117246,0.07173148,LPV
ZTF18abahuye,0.7660811,0.02811663,LPV
ZTF18aaiirkg,0.30586907,0.42224193,RRL
ZTF17aacwmxw,0.3035706,0.4297867,E
ZTF17aaadzrt,0.87528616,0.0029244826,LPV
ZTF18abdlhqv,0.4776816,0.19969743,RRL
ZTF18aaadttz,0.10797725,0.35919616,E
ZTF18aczbylt,0.16457593,0.1656348,E
ZTF18abzgszi,0.19394559,0.20313694,E
ZTF17aacffsa,0.16330786,0.3630606,E
ZTF18aaoehqd,0.51795805,0.46153858,RRL
ZTF19aatyret,0.9189219,0.17197537,LPV
ZTF18abcgybj,0.7760298,0.049859557,LPV
ZTF18abetdge,0.5614471,0.54631245,RRL
ZTF18abdrntk,0.52449787,0.17903288,RRL
ZTF18absgise,0.25384286,0.25313935,RRL
ZTF18abtvguo,0.44251657,0.28114545,RRL
ZTF18aabvnkx,0.43139088,0.1832448,RRL
ZTF17aabxlyl,0.29198462,0.5391011,RRL
ZTF18ablmjue,0.19344333,0.22875702,E
ZTF18aajbpze,0.12176329,0.4794333,E
ZTF18abdjymr,0.89345807,0.0030127715,LPV
ZTF19aaxlgat,0.17536622,0.15620531,E
ZTF17aabsaie,0.21827623,0.21519758,E
ZTF17aabvwml,0.26686928,0.23709214,E
ZTF18abjrfsz,0.18054909,0.1452829,E
ZTF18acruykm,0.14713384,0.13848089,E
ZTF17aabrlec,0.5341166,0.41106707,RRL
ZTF18ablrmji,0.13597757,0.29600212,RRL
ZTF18aalagmv,0.301077,0.4031965,RRL
ZTF17aaasnku,0.31829727,0.52754563,RRL
ZTF17aaajaeo,0.52349794,0.3498916,RRL
ZTF18abmfrdu,0.39438587,0.2475735,RRL
ZTF18acpcvho,0.31142855,0.32112747,E
ZTF17aaagsgq,0.53373414,0.20484188,LPV
ZTF17aaaslsq,0.21654204,0.4093675,E
ZTF18acrwfdc,0.08759991,0.16337956,E
ZTF18aabipyf,0.27742162,0.34950995,E
ZTF19aadouoo,0.54588753,0.3050135,RRL
ZTF18aagskul,0.11622987,0.41054899,E
ZTF19aamtspd,0.15592565,0.1188239,E
ZTF18aaadocs,0.14410272,0.39096102,E
ZTF17aaabeag,0.27378392,0.4189328,RRL
ZTF18abmjosm,0.2309663,0.20625539,E
ZTF18aaalgss,0.5169205,0.37603146,RRL
ZTF18abcvkej,0.27372694,0.44428146,RRL
ZTF18abmoubh,0.5016081,0.3659397,RRL
ZTF18aazlnfp,0.7476976,0.028875932,LPV
ZTF18adgdmdr,0.18713617,0.2865423,E
ZTF18abctzdw,0.2427298,0.21815868,E
