oid,x,y,target
ZTF18aalagmv,0.12188549,0.4903271,RRL
ZTF17aaasnku,0.11834679,0.51895237,RRL
ZTF17aaajaeo,0.096227445,0.8256618,RRL
ZTF18abmfrdu,0.36482623,0.44946277,RRL
ZTF18acpcvho,0.03413146,0.7255198,E
ZTF17aaagsgq,0.47254333,0.70819074,LPV
ZTF17aaaslsq,0.12650014,0.38437787,E
ZTF18acrwfdc,0.3113576,0.17206578,E
ZTF18aabipyf,0.05368789,0.56147206,E
ZTF19aadouoo,0.038648747,0.91722745,RRL
ZTF18aagskul,0.15534537,0.3134266,E
ZTF19aamtspd,0.46414733,0.19064473,E
ZTF18aaadocs,0.17086184,0.33538425,E
ZTF17aaabeag,0.043712195,0.491716,RRL
ZTF18abmjosm,0.2926955,0.3941365,E
ZTF18aaalgss,0.01809293,0.88986087,RRL
ZTF18abcvkej,0.029460538,0.46817902,RRL
ZTF18abmoubh,0.028999219,0.859002,RRL
ZTF18aazlnfp,0.28541315,0.5684725,LPV
ZTF18adgdmdr,0.20165588,0.3006332,E
ZTF18abctzdw,0.27175656,0.43547332,E
ZTF18aayosgh,0.21818542,0.5005598,E
